ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TUBA;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;10
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;18
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA DE PICO;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;10
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA DE PICO;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;19
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;BAJO ELÉCTRICO;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;GUITARRA;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;ARPA;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CANT;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;15
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLAVE;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA DE PICO;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA ELÉCTRICA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;18
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;16
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;CANT;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;VIOLÍN;15
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA DE PICO;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;10
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;CANT;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;ARPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLAVE;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA DE PICO;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;26
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;ÓRGANO;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;CANT;20
